_time,EventCode,host,actor,logon_type,src_host,target_account,process,cmdline,object_name
2026-06-01 08:11:49,4624,WKS-PAY-30,g.ben-ari,2,WKS-PAY-30,,,,
2026-06-01 08:13:19,4624,WKS-SEC-03,e.katz,2,WKS-SEC-03,,,,
2026-06-01 08:15:04,4624,WKS-PAY-11,s.arbel,2,WKS-PAY-11,,,,
2026-06-01 08:24:21,4624,WKS-IT-08,h.peretz,2,WKS-IT-08,,,,
2026-06-01 08:24:59,4624,WKS-IT-01,a.mizrahi,2,WKS-IT-01,,,,
2026-06-01 08:25:00,4672,WKS-IT-01,a.mizrahi,2,,,,,
2026-06-01 08:25:09,4624,WKS-HQ-05,y.oren,2,WKS-HQ-05,,,,
2026-06-01 08:27:29,4624,WKS-HQ-20,k.oz,2,WKS-HQ-20,,,,
2026-06-01 08:29:25,4624,WKS-HQ-21,b.naim,2,WKS-HQ-21,,,,
2026-06-01 08:31:48,4624,WKS-HQ-19,y.segev,2,WKS-HQ-19,,,,
2026-06-01 08:33:17,4624,WKS-SEC-10,d.levi,2,WKS-SEC-10,,,,
2026-06-01 08:35:18,4624,WKS-HQ-16,e.shalom,2,WKS-HQ-16,,,,
2026-06-01 08:35:28,4624,WKS-IT-09,m.saban,2,WKS-IT-09,,,,
2026-06-01 08:36:04,4624,SRV-CARDPROC,s.arbel,3,WKS-PAY-11,,,,
2026-06-01 08:37:04,4624,SRV-FILE-HQ,s.arbel,3,WKS-PAY-11,,,,
2026-06-01 08:37:06,5140,SRV-FILE-HQ,s.arbel,3,WKS-PAY-11,,,,\\SRV-FILE-HQ\Payments
2026-06-01 08:38:40,4624,WKS-HQ-18,m.tal,2,WKS-HQ-18,,,,
2026-06-01 08:40:32,4624,WKS-HQ-28,u.regev,2,WKS-HQ-28,,,,
2026-06-01 08:41:48,4688,WKS-HQ-19,y.segev,,,,teams.exe,teams.exe --system-initiated,
2026-06-01 08:46:55,4624,SRV-FILE-HQ,r.stern,3,WKS-PAY-02,,,,
2026-06-01 08:46:57,5140,SRV-FILE-HQ,r.stern,3,WKS-PAY-02,,,,\\SRV-FILE-HQ\Payments
2026-06-01 08:49:14,4624,WKS-HQ-13,l.beit,2,WKS-HQ-13,,,,
2026-06-01 08:54:11,4624,WKS-HQ-04,n.barzilai,2,WKS-HQ-04,,,,
2026-06-01 08:58:19,4624,SRV-FILE-HQ,e.katz,3,WKS-SEC-03,,,,
2026-06-01 09:00:16,4624,WKS-PAY-12,t.hadar,2,WKS-PAY-12,,,,
2026-06-01 09:01:21,4624,WKS-HQ-07,o.raviv,2,WKS-HQ-07,,,,
2026-06-01 09:01:25,4624,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,
2026-06-01 09:01:27,5140,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,\\SRV-FILE-HQ\Logistics
2026-06-01 09:02:29,4769,SRV-DC-01,v.harel,,WKS-HQ-24,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-06-01 09:03:00,4624,WKS-HQ-27,c.barak,2,WKS-HQ-27,,,,
2026-06-01 09:03:37,4624,SRV-POSMGT,p.stein,3,WKS-HQ-26,,,,
2026-06-01 09:03:39,5140,SRV-POSMGT,p.stein,3,WKS-HQ-26,,,,\\SRV-POSMGT\Branches
2026-06-01 09:06:47,4624,SRV-POSMGT,z.amar,3,WKS-HQ-25,,,,
2026-06-01 09:10:04,4624,WKS-HQ-15,n.hazan,2,WKS-HQ-15,,,,
2026-06-01 09:10:48,4769,SRV-DC-01,y.segev,,WKS-HQ-19,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-01 09:11:11,4624,SRV-FILE-HQ,n.barzilai,3,WKS-HQ-04,,,,
2026-06-01 09:11:13,5140,SRV-FILE-HQ,n.barzilai,3,WKS-HQ-04,,,,\\SRV-FILE-HQ\Finance
2026-06-01 09:16:07,4624,WKS-HQ-17,a.dahan,2,WKS-HQ-17,,,,
2026-06-01 09:28:21,4769,SRV-DC-01,o.raviv,,WKS-HQ-07,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-06-01 09:33:24,4624,WKS-HQ-06,g.shemesh,2,WKS-HQ-06,,,,
2026-06-01 09:37:25,4624,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,
2026-06-01 09:37:27,5140,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,\\SRV-FILE-HQ\Logistics
2026-06-01 09:39:29,4624,SRV-FILE-HQ,k.oz,3,WKS-HQ-20,,,,
2026-06-01 09:40:59,4624,SRV-FILE-HQ,a.mizrahi,3,WKS-IT-01,,,,
2026-06-01 09:42:32,4769,SRV-DC-01,u.regev,,WKS-HQ-28,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-06-01 09:45:49,4769,SRV-DC-01,g.ben-ari,,WKS-PAY-30,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-01 09:47:55,4688,WKS-PAY-02,r.stern,,,,outlook.exe,outlook.exe /recycle,
2026-06-01 10:34:48,4624,SRV-FILE-HQ,y.segev,3,WKS-HQ-19,,,,
2026-06-01 10:35:32,4624,SRV-FILE-HQ,u.regev,3,WKS-HQ-28,,,,
2026-06-01 10:39:21,4624,SRV-FILE-HQ,o.raviv,3,WKS-HQ-07,,,,
2026-06-01 10:39:23,5140,SRV-FILE-HQ,o.raviv,3,WKS-HQ-07,,,,\\SRV-FILE-HQ\Finance
2026-06-01 10:51:07,4769,SRV-DC-01,a.dahan,,WKS-HQ-17,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-01 10:54:40,4769,SRV-DC-01,m.tal,,WKS-HQ-18,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-06-01 10:55:47,4769,SRV-DC-01,z.amar,,WKS-HQ-25,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-06-01 10:55:55,4769,SRV-DC-01,r.stern,,WKS-PAY-02,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-06-01 10:57:17,4624,SRV-DC-01,d.levi,3,WKS-SEC-10,,,,
2026-06-01 10:59:00,4624,SRV-FILE-HQ,c.barak,3,WKS-HQ-27,,,,
2026-06-01 10:59:04,4769,SRV-DC-01,s.arbel,,WKS-PAY-11,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-01 11:03:24,4769,SRV-DC-01,g.shemesh,,WKS-HQ-06,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-01 11:05:44,4624,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,
2026-06-01 11:05:46,5140,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,\\SRV-FILE-HQ\Vendors
2026-06-01 11:08:44,4624,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,
2026-06-01 11:16:55,4624,SRV-CARDPROC,r.stern,3,WKS-PAY-02,,,,
2026-06-01 11:19:28,4624,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,
2026-06-01 11:20:25,4769,SRV-DC-01,b.naim,,WKS-HQ-21,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-06-01 11:26:28,4769,SRV-DC-01,m.saban,,WKS-IT-09,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-01 11:32:28,4624,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,
2026-06-01 11:39:48,4624,SRV-FILE-HQ,y.segev,3,WKS-HQ-19,,,,
2026-06-01 11:40:48,4769,SRV-DC-01,y.segev,,WKS-HQ-19,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-06-01 11:42:37,4769,SRV-DC-01,p.stein,,WKS-HQ-26,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-01 11:44:16,4624,SRV-CARDPROC,t.hadar,3,WKS-PAY-12,,,,
2026-06-01 11:54:48,4624,SRV-FILE-HQ,y.segev,3,WKS-HQ-19,,,,
2026-06-01 11:56:09,4769,SRV-DC-01,y.oren,,WKS-HQ-05,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-01 11:57:49,4624,SRV-FILE-HQ,g.ben-ari,3,WKS-PAY-30,,,,
2026-06-01 12:01:29,4769,SRV-DC-01,k.oz,,WKS-HQ-20,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-01 12:18:55,4769,SRV-DC-01,r.stern,,WKS-PAY-02,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-01 12:33:29,4624,SRV-POSMGT,v.harel,3,WKS-HQ-24,,,,
2026-06-01 12:33:31,5140,SRV-POSMGT,v.harel,3,WKS-HQ-24,,,,\\SRV-POSMGT\Branches
2026-06-01 12:39:29,4624,SRV-FILE-HQ,k.oz,3,WKS-HQ-20,,,,
2026-06-01 12:57:19,4769,SRV-DC-01,e.katz,,WKS-SEC-03,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-01 13:07:46,4624,SRV-FILE-HQ,i.golan,3,WKS-HQ-22,,,,
2026-06-01 13:21:11,4769,SRV-DC-01,n.barzilai,,WKS-HQ-04,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-01 13:24:24,4624,SRV-FILE-HQ,g.shemesh,3,WKS-HQ-06,,,,
2026-06-01 13:24:26,5140,SRV-FILE-HQ,g.shemesh,3,WKS-HQ-06,,,,\\SRV-FILE-HQ\Finance
2026-06-01 13:25:37,4769,SRV-DC-01,p.stein,,WKS-HQ-26,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-06-01 13:34:04,4624,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,
2026-06-01 13:34:06,5140,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,\\SRV-FILE-HQ\Finance
2026-06-01 13:41:04,4624,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,
2026-06-01 13:42:04,4769,SRV-DC-01,n.hazan,,WKS-HQ-15,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-01 13:42:07,4624,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,
2026-06-01 13:47:04,4769,SRV-DC-01,s.arbel,,WKS-PAY-11,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-01 13:48:44,4769,SRV-DC-01,r.avni,,WKS-HQ-14,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-01 13:51:16,4688,WKS-PAY-12,t.hadar,,,,excel.exe,excel.exe /dde,
2026-06-01 13:52:17,4624,SRV-FILE-HQ,d.levi,3,WKS-SEC-10,,,,
2026-06-01 13:52:59,4624,SRV-FILE-HQ,a.mizrahi,3,WKS-IT-01,,,,
2026-06-01 13:58:21,4624,SRV-FILE-HQ,o.raviv,3,WKS-HQ-07,,,,
2026-06-01 14:08:25,4769,SRV-DC-01,b.naim,,WKS-HQ-21,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-06-01 14:10:14,4624,SRV-FILE-HQ,l.beit,3,WKS-HQ-13,,,,
2026-06-01 14:10:16,5140,SRV-FILE-HQ,l.beit,3,WKS-HQ-13,,,,\\SRV-FILE-HQ\Vendors
2026-06-01 14:12:47,4624,SRV-POSMGT,z.amar,3,WKS-HQ-25,,,,
2026-06-01 14:13:04,4769,SRV-DC-01,s.arbel,,WKS-PAY-11,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-01 14:15:14,4624,SRV-FILE-HQ,l.beit,3,WKS-HQ-13,,,,
2026-06-01 14:15:16,5140,SRV-FILE-HQ,l.beit,3,WKS-HQ-13,,,,\\SRV-FILE-HQ\Procurement
2026-06-01 14:23:37,4624,SRV-POSMGT,p.stein,3,WKS-HQ-26,,,,
2026-06-01 14:23:39,5140,SRV-POSMGT,p.stein,3,WKS-HQ-26,,,,\\SRV-POSMGT\Branches
2026-06-01 14:24:44,4624,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,
2026-06-01 14:27:47,4624,SRV-POSMGT,z.amar,3,WKS-HQ-25,,,,
2026-06-01 14:28:11,4624,SRV-FILE-HQ,n.barzilai,3,WKS-HQ-04,,,,
2026-06-01 14:28:13,5140,SRV-FILE-HQ,n.barzilai,3,WKS-HQ-04,,,,\\SRV-FILE-HQ\Finance
2026-06-01 14:32:00,4624,SRV-FILE-HQ,c.barak,3,WKS-HQ-27,,,,
2026-06-01 14:32:02,5140,SRV-FILE-HQ,c.barak,3,WKS-HQ-27,,,,\\SRV-FILE-HQ\Marketing
2026-06-01 14:33:46,4769,SRV-DC-01,i.golan,,WKS-HQ-22,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-01 14:38:24,4624,SRV-FILE-HQ,g.shemesh,3,WKS-HQ-06,,,,
2026-06-01 14:38:26,5140,SRV-FILE-HQ,g.shemesh,3,WKS-HQ-06,,,,\\SRV-FILE-HQ\Finance
2026-06-01 14:40:09,4769,SRV-DC-01,y.oren,,WKS-HQ-05,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-01 14:50:40,4769,SRV-DC-01,m.tal,,WKS-HQ-18,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-01 14:53:19,4624,SRV-FILE-HQ,e.katz,3,WKS-SEC-03,,,,
2026-06-01 14:56:18,4624,SRV-FILE-HQ,e.shalom,3,WKS-HQ-16,,,,
2026-06-01 14:56:20,5140,SRV-FILE-HQ,e.shalom,3,WKS-HQ-16,,,,\\SRV-FILE-HQ\Finance
2026-06-01 14:56:21,4769,SRV-DC-01,o.raviv,,WKS-HQ-07,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-01 15:02:59,4769,SRV-DC-01,a.mizrahi,,WKS-IT-01,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-01 15:05:04,4624,SRV-FILE-HQ,s.arbel,3,WKS-PAY-11,,,,
2026-06-01 15:08:14,4769,SRV-DC-01,l.beit,,WKS-HQ-13,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-01 15:11:49,4624,SRV-FILE-HQ,g.ben-ari,3,WKS-PAY-30,,,,
2026-06-01 15:23:37,4769,SRV-DC-01,p.stein,,WKS-HQ-26,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-06-01 15:26:09,4769,SRV-DC-01,y.oren,,WKS-HQ-05,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-01 15:28:49,4769,SRV-DC-01,g.ben-ari,,WKS-PAY-30,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-01 15:38:22,4634,WKS-HQ-25,z.amar,2,,,,,
2026-06-01 15:49:46,4769,SRV-DC-01,i.golan,,WKS-HQ-22,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-01 15:52:25,4624,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,
2026-06-01 15:52:27,5140,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,\\SRV-FILE-HQ\Logistics
2026-06-01 15:56:18,4688,WKS-HQ-16,e.shalom,,,,chrome.exe,chrome.exe --restore-last-session,
2026-06-01 15:57:00,4769,SRV-DC-01,c.barak,,WKS-HQ-27,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-01 16:02:29,4624,SRV-FILE-HQ,v.harel,3,WKS-HQ-24,,,,
2026-06-01 16:02:31,5140,SRV-FILE-HQ,v.harel,3,WKS-HQ-24,,,,\\SRV-FILE-HQ\Branches
2026-06-01 16:08:26,4634,WKS-HQ-14,r.avni,2,,,,,
2026-06-01 16:14:25,4624,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,
2026-06-01 16:14:27,5140,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,\\SRV-FILE-HQ\Logistics
2026-06-01 16:16:17,4769,SRV-DC-01,d.levi,,WKS-SEC-10,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-01 16:21:04,4624,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,
2026-06-01 16:21:06,5140,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,\\SRV-FILE-HQ\Finance
2026-06-01 16:22:59,4769,SRV-DC-01,a.mizrahi,,WKS-IT-01,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-01 16:25:54,4634,WKS-IT-08,h.peretz,2,,,,,
2026-06-01 16:32:32,4624,SRV-FILE-HQ,u.regev,3,WKS-HQ-28,,,,
2026-06-01 16:34:07,4624,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,
2026-06-01 16:34:17,4769,SRV-DC-01,d.levi,,WKS-SEC-10,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-01 16:35:21,4624,SRV-FILE-HQ,h.peretz,3,WKS-IT-08,,,,
2026-06-01 16:36:00,4634,WKS-HQ-26,p.stein,2,,,,,
2026-06-01 16:36:58,4634,WKS-PAY-30,g.ben-ari,2,,,,,
2026-06-01 16:38:09,4624,SRV-FILE-HQ,y.oren,3,WKS-HQ-05,,,,
2026-06-01 16:38:11,5140,SRV-FILE-HQ,y.oren,3,WKS-HQ-05,,,,\\SRV-FILE-HQ\Procurement
2026-06-01 16:39:04,4624,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,
2026-06-01 16:48:22,4634,WKS-HQ-19,y.segev,2,,,,,
2026-06-01 16:51:18,4634,WKS-HQ-22,i.golan,2,,,,,
2026-06-01 16:52:17,4769,SRV-DC-01,d.levi,,WKS-SEC-10,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-01 17:07:04,4634,WKS-SEC-03,e.katz,2,,,,,
2026-06-01 17:07:14,4769,SRV-DC-01,l.beit,,WKS-HQ-13,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-01 17:10:16,4624,SRV-FILE-HQ,t.hadar,3,WKS-PAY-12,,,,
2026-06-01 17:16:00,4769,SRV-DC-01,c.barak,,WKS-HQ-27,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-01 17:16:21,4634,WKS-HQ-17,a.dahan,2,,,,,
2026-06-01 17:18:21,4634,WKS-HQ-16,e.shalom,2,,,,,
2026-06-01 17:20:04,4769,SRV-DC-01,n.hazan,,WKS-HQ-15,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-01 17:25:55,4634,WKS-PAY-02,r.stern,2,,,,,
2026-06-01 17:34:59,4634,WKS-HQ-24,v.harel,2,,,,,
2026-06-01 17:47:22,4634,WKS-HQ-28,u.regev,2,,,,,
2026-06-01 17:47:48,4634,WKS-IT-09,m.saban,2,,,,,
2026-06-01 17:47:49,4634,WKS-PAY-12,t.hadar,2,,,,,
2026-06-01 17:47:56,4634,WKS-HQ-04,n.barzilai,2,,,,,
2026-06-01 17:48:25,4634,WKS-HQ-05,y.oren,2,,,,,
2026-06-01 17:48:52,4634,WKS-HQ-21,b.naim,2,,,,,
2026-06-01 18:03:31,4634,WKS-HQ-20,k.oz,2,,,,,
2026-06-01 18:10:54,4634,WKS-IT-29,f.zohar,2,,,,,
2026-06-01 18:11:31,4634,WKS-IT-01,a.mizrahi,2,,,,,
2026-06-01 18:13:16,4634,WKS-SEC-10,d.levi,2,,,,,
2026-06-01 18:17:45,4634,WKS-HQ-13,l.beit,2,,,,,
2026-06-01 18:37:56,4634,WKS-PAY-11,s.arbel,2,,,,,
2026-06-01 18:38:34,4634,WKS-HQ-18,m.tal,2,,,,,
2026-06-01 18:41:35,4634,WKS-HQ-07,o.raviv,2,,,,,
2026-06-01 18:42:45,4634,WKS-HQ-06,g.shemesh,2,,,,,
2026-06-01 18:46:49,4634,WKS-HQ-27,c.barak,2,,,,,
2026-06-01 19:08:30,4634,WKS-HQ-15,n.hazan,2,,,,,
2026-06-02 06:53:28,4624,WKS-HQ-25,z.amar,2,WKS-HQ-25,,,,
2026-06-02 07:16:05,4624,WKS-PAY-02,r.stern,2,WKS-PAY-02,,,,
2026-06-02 07:21:36,4624,WKS-HQ-23,s.mor,2,WKS-HQ-23,,,,
2026-06-02 07:23:51,4624,WKS-HQ-22,i.golan,2,WKS-HQ-22,,,,
2026-06-02 07:32:47,4624,WKS-HQ-26,p.stein,2,WKS-HQ-26,,,,
2026-06-02 07:48:47,4624,WKS-PAY-30,g.ben-ari,2,WKS-PAY-30,,,,
2026-06-02 07:51:41,4624,WKS-HQ-20,k.oz,2,WKS-HQ-20,,,,
2026-06-02 07:57:22,4624,WKS-PAY-11,s.arbel,2,WKS-PAY-11,,,,
2026-06-02 08:08:22,4769,SRV-DC-01,s.arbel,,WKS-PAY-11,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-02 08:09:14,4624,WKS-HQ-24,v.harel,2,WKS-HQ-24,,,,
2026-06-02 08:13:22,4624,WKS-IT-29,f.zohar,2,WKS-IT-29,,,,
2026-06-02 08:15:39,4624,WKS-HQ-19,y.segev,2,WKS-HQ-19,,,,
2026-06-02 08:24:35,4624,WKS-HQ-14,r.avni,2,WKS-HQ-14,,,,
2026-06-02 08:25:21,4624,WKS-HQ-21,b.naim,2,WKS-HQ-21,,,,
2026-06-02 08:25:23,4624,WKS-IT-01,a.mizrahi,2,WKS-IT-01,,,,
2026-06-02 08:25:24,4672,WKS-IT-01,a.mizrahi,2,,,,,
2026-06-02 08:25:54,4624,WKS-IT-08,h.peretz,2,WKS-IT-08,,,,
2026-06-02 08:29:47,4624,WKS-HQ-28,u.regev,2,WKS-HQ-28,,,,
2026-06-02 08:30:15,4624,WKS-PAY-12,t.hadar,2,WKS-PAY-12,,,,
2026-06-02 08:32:28,4624,WKS-HQ-16,e.shalom,2,WKS-HQ-16,,,,
2026-06-02 08:32:47,4769,SRV-DC-01,p.stein,,WKS-HQ-26,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-02 08:34:25,4624,WKS-SEC-03,e.katz,2,WKS-SEC-03,,,,
2026-06-02 08:35:11,4624,WKS-IT-09,m.saban,2,WKS-IT-09,,,,
2026-06-02 08:36:39,4624,WKS-HQ-18,m.tal,2,WKS-HQ-18,,,,
2026-06-02 08:36:51,4769,SRV-DC-01,i.golan,,WKS-HQ-22,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-02 08:39:21,4624,WKS-HQ-05,y.oren,2,WKS-HQ-05,,,,
2026-06-02 08:39:35,4769,SRV-DC-01,r.avni,,WKS-HQ-14,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-02 08:44:47,4624,SRV-FILE-HQ,p.stein,3,WKS-HQ-26,,,,
2026-06-02 08:47:22,4624,WKS-HQ-27,c.barak,2,WKS-HQ-27,,,,
2026-06-02 08:51:18,4624,WKS-HQ-15,n.hazan,2,WKS-HQ-15,,,,
2026-06-02 08:53:15,4624,SRV-FILE-HQ,t.hadar,3,WKS-PAY-12,,,,
2026-06-02 08:57:39,4624,WKS-HQ-13,l.beit,2,WKS-HQ-13,,,,
2026-06-02 08:58:10,4624,WKS-SEC-10,d.levi,2,WKS-SEC-10,,,,
2026-06-02 08:58:41,4769,SRV-DC-01,k.oz,,WKS-HQ-20,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-02 09:00:22,4624,SRV-CARDPROC,s.arbel,3,WKS-PAY-11,,,,
2026-06-02 09:03:58,4624,WKS-HQ-04,n.barzilai,2,WKS-HQ-04,,,,
2026-06-02 09:04:54,4624,WKS-HQ-07,o.raviv,2,WKS-HQ-07,,,,
2026-06-02 09:05:39,4769,SRV-DC-01,y.segev,,WKS-HQ-19,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-02 09:07:14,4624,SRV-FILE-HQ,v.harel,3,WKS-HQ-24,,,,
2026-06-02 09:07:16,5140,SRV-FILE-HQ,v.harel,3,WKS-HQ-24,,,,\\SRV-FILE-HQ\Branches
2026-06-02 09:10:19,4624,WKS-HQ-17,a.dahan,2,WKS-HQ-17,,,,
2026-06-02 09:15:10,4769,SRV-DC-01,d.levi,,WKS-SEC-10,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-02 09:18:09,4624,WKS-HQ-06,g.shemesh,2,WKS-HQ-06,,,,
2026-06-02 09:19:47,4769,SRV-DC-01,p.stein,,WKS-HQ-26,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-02 09:33:22,4769,SRV-DC-01,s.arbel,,WKS-PAY-11,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-02 09:34:41,4688,WKS-HQ-20,k.oz,,,,winword.exe,winword.exe /w,
2026-06-02 09:40:54,4624,SRV-FILE-HQ,h.peretz,3,WKS-IT-08,,,,
2026-06-02 09:42:39,4769,SRV-DC-01,m.tal,,WKS-HQ-18,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-02 09:54:15,4624,SRV-CARDPROC,t.hadar,3,WKS-PAY-12,,,,
2026-06-02 09:54:17,5140,SRV-CARDPROC,t.hadar,3,WKS-PAY-12,,,,\\SRV-CARDPROC\Payments
2026-06-02 09:57:39,4624,SRV-FILE-HQ,y.segev,3,WKS-HQ-19,,,,
2026-06-02 10:02:11,4624,SRV-DC-01,m.saban,3,WKS-IT-09,,,,
2026-06-02 10:06:28,4769,SRV-DC-01,z.amar,,WKS-HQ-25,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-02 10:19:41,4624,SRV-FILE-HQ,k.oz,3,WKS-HQ-20,,,,
2026-06-02 10:19:43,5140,SRV-FILE-HQ,k.oz,3,WKS-HQ-20,,,,\\SRV-FILE-HQ\Logistics
2026-06-02 10:20:21,4624,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,
2026-06-02 10:23:21,4769,SRV-DC-01,y.oren,,WKS-HQ-05,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-02 10:24:21,4688,WKS-HQ-05,y.oren,,,,chrome.exe,chrome.exe --restore-last-session,
2026-06-02 10:25:58,4624,SRV-FILE-HQ,n.barzilai,3,WKS-HQ-04,,,,
2026-06-02 10:38:51,4624,SRV-FILE-HQ,i.golan,3,WKS-HQ-22,,,,
2026-06-02 11:01:05,4624,SRV-CARDPROC,r.stern,3,WKS-PAY-02,,,,
2026-06-02 11:01:07,5140,SRV-CARDPROC,r.stern,3,WKS-PAY-02,,,,\\SRV-CARDPROC\Payments
2026-06-02 11:02:11,4624,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,
2026-06-02 11:02:13,5140,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,\\SRV-FILE-HQ\IT
2026-06-02 11:04:22,4769,SRV-DC-01,c.barak,,WKS-HQ-27,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-06-02 11:05:15,4769,SRV-DC-01,t.hadar,,WKS-PAY-12,http_svc,,,HTTP/web-supplier.northgate.local
2026-06-02 11:05:18,4769,SRV-DC-01,n.hazan,,WKS-HQ-15,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-06-02 11:07:47,4769,SRV-DC-01,u.regev,,WKS-HQ-28,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-06-02 11:12:23,4769,SRV-DC-01,a.mizrahi,,WKS-IT-01,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
