_time,src_host,dest_host,user_agent,method,bytes_out,verdict
2026-06-08 11:28:48,WKS-PAY-12,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,14942,allowed
2026-06-08 11:40:53,WKS-HQ-23,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,27843,allowed
2026-06-08 12:08:10,WKS-HQ-15,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,9860,allowed
2026-06-08 12:13:29,WKS-HQ-27,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,9814,allowed
2026-06-08 12:14:16,WKS-SEC-03,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,1729,allowed
2026-06-08 12:14:25,WKS-PAY-02,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,400,allowed
2026-06-08 12:22:01,WKS-HQ-26,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,10251,allowed
2026-06-08 12:25:20,WKS-HQ-27,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,1845,allowed
2026-06-08 12:40:08,WKS-HQ-20,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,31978,allowed
2026-06-08 12:48:59,WKS-HQ-19,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,941,allowed
2026-06-08 12:53:24,WKS-HQ-16,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,3431,allowed
2026-06-08 13:06:28,WKS-SEC-10,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,22766,allowed
2026-06-08 13:27:29,WKS-HQ-27,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,31226,allowed
2026-06-08 13:37:56,WKS-PAY-12,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,12928,allowed
2026-06-08 13:40:32,WKS-HQ-06,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,4974,allowed
2026-06-09 04:16:34,WKS-HQ-25,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2661,allowed
2026-06-09 05:30:25,WKS-IT-01,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,3864,allowed
2026-06-09 05:40:33,WKS-IT-09,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,25577,allowed
2026-06-09 05:44:28,WKS-HQ-22,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,124947,allowed
2026-06-09 06:03:42,WKS-HQ-19,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,55562,allowed
2026-06-09 06:08:59,WKS-HQ-14,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,26207,blocked
2026-06-09 06:09:59,WKS-SEC-03,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,11036,allowed
2026-06-09 06:18:00,WKS-HQ-18,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2695,allowed
2026-06-09 06:19:29,WKS-SEC-10,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,8809,allowed
2026-06-09 06:22:21,WKS-HQ-13,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,39614,allowed
2026-06-09 06:44:18,WKS-PAY-11,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,12820,allowed
2026-06-09 06:48:14,WKS-HQ-21,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,18546,allowed
2026-06-09 06:49:50,WKS-IT-09,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,47467,allowed
2026-06-09 06:59:35,WKS-HQ-07,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,235027,allowed
2026-06-09 07:07:23,WKS-IT-09,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,22442,allowed
2026-06-09 07:12:01,WKS-HQ-25,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,2398,allowed
2026-06-09 07:13:18,WKS-HQ-17,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,1217,allowed
2026-06-09 07:14:41,WKS-IT-01,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,1864,allowed
2026-06-09 07:18:32,WKS-SEC-10,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,19228,blocked
2026-06-09 07:20:05,WKS-HQ-21,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,1247,allowed
2026-06-09 07:38:18,WKS-IT-01,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,100296,allowed
2026-06-09 07:42:10,WKS-PAY-12,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,52790,allowed
2026-06-09 07:55:05,WKS-HQ-06,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,77013,allowed
2026-06-09 08:04:11,WKS-SEC-03,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,54789,allowed
2026-06-09 08:10:24,WKS-HQ-28,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,8365,allowed
2026-06-09 08:17:39,WKS-HQ-27,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,1460,allowed
2026-06-09 08:21:15,WKS-PAY-02,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,17325,allowed
2026-06-09 08:23:40,WKS-IT-08,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,5433,allowed
2026-06-09 08:24:04,WKS-PAY-02,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,9133,allowed
2026-06-09 08:24:18,WKS-PAY-02,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5714,allowed
2026-06-09 08:25:57,WKS-HQ-26,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,42361,allowed
2026-06-09 08:33:39,WKS-HQ-26,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,15958,allowed
2026-06-09 08:33:44,WKS-PAY-02,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,20189,allowed
2026-06-09 09:06:43,WKS-PAY-12,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,698,allowed
2026-06-09 09:13:04,WKS-HQ-27,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,141171,allowed
2026-06-09 09:14:30,WKS-HQ-14,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,86939,allowed
2026-06-09 09:25:28,WKS-HQ-25,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,8783,allowed
2026-06-09 09:35:02,WKS-HQ-19,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,2926,allowed
2026-06-09 09:47:52,WKS-HQ-20,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,13328,allowed
2026-06-09 09:49:23,WKS-HQ-26,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,5341,allowed
2026-06-09 10:18:48,WKS-HQ-17,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,29844,allowed
2026-06-09 10:23:36,WKS-HQ-17,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,38874,allowed
2026-06-09 10:24:00,WKS-IT-01,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,14292,allowed
2026-06-09 10:27:13,WKS-HQ-27,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,18944,allowed
2026-06-09 10:40:25,WKS-HQ-19,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,2360,allowed
2026-06-09 10:52:13,WKS-IT-09,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,6076,allowed
2026-06-09 11:01:00,WKS-PAY-30,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,2655,allowed
2026-06-09 11:02:52,WKS-IT-01,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,14814,allowed
2026-06-09 11:05:13,WKS-HQ-24,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,22648,allowed
2026-06-09 11:11:41,WKS-HQ-07,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,253934,allowed
2026-06-09 11:12:12,WKS-IT-01,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,4988,allowed
2026-06-09 11:12:23,WKS-PAY-02,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,33551,allowed
2026-06-09 11:14:38,WKS-HQ-18,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,10214,allowed
2026-06-09 11:14:58,WKS-HQ-07,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,208852,allowed
2026-06-09 11:21:41,WKS-PAY-02,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,7970,blocked
2026-06-09 11:25:32,WKS-HQ-07,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,1445,allowed
2026-06-09 11:34:04,WKS-PAY-02,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,1621,allowed
2026-06-09 11:35:25,WKS-HQ-05,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2751,allowed
2026-06-09 11:36:36,WKS-HQ-04,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,3710,allowed
2026-06-09 12:03:22,WKS-HQ-20,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,14980,blocked
2026-06-09 12:03:55,WKS-HQ-07,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,114835,allowed
2026-06-09 12:15:33,WKS-HQ-19,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,38249,allowed
2026-06-09 12:20:46,WKS-PAY-11,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,17708,allowed
2026-06-09 12:22:41,WKS-IT-08,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,95974,allowed
2026-06-09 12:26:46,WKS-HQ-28,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,15339,allowed
2026-06-09 12:37:26,WKS-HQ-06,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,10538,allowed
2026-06-09 12:38:05,WKS-HQ-04,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,6214,allowed
2026-06-09 12:38:16,WKS-HQ-04,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,115130,allowed
2026-06-09 12:38:55,WKS-PAY-02,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,3894,allowed
2026-06-09 12:39:58,WKS-PAY-30,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,30634,allowed
2026-06-09 12:41:13,WKS-IT-09,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,33302,allowed
2026-06-09 12:46:28,WKS-HQ-17,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,1801,allowed
2026-06-09 13:01:44,WKS-PAY-12,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,7560,allowed
2026-06-09 13:10:17,WKS-IT-01,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,28330,allowed
2026-06-09 13:17:21,WKS-HQ-19,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,15359,blocked
2026-06-10 04:52:45,WKS-HQ-23,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,10480,allowed
2026-06-10 05:31:00,WKS-HQ-22,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,13065,allowed
2026-06-10 05:31:36,WKS-HQ-20,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,12710,allowed
2026-06-10 05:33:21,WKS-PAY-02,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,19529,allowed
2026-06-10 05:39:15,WKS-IT-08,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,3872,allowed
2026-06-10 05:44:13,WKS-IT-08,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,15147,allowed
2026-06-10 05:52:04,WKS-HQ-13,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,104004,allowed
2026-06-10 05:55:37,WKS-HQ-14,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,60542,allowed
2026-06-10 05:58:50,WKS-PAY-12,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,13745,allowed
2026-06-10 05:59:48,WKS-IT-09,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,170979,allowed
2026-06-10 06:07:30,WKS-HQ-19,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,877,allowed
2026-06-10 06:28:54,WKS-HQ-15,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,10221,allowed
2026-06-10 06:29:35,WKS-HQ-26,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,45561,allowed
2026-06-10 06:49:10,WKS-HQ-25,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,43106,allowed
2026-06-10 07:06:53,WKS-HQ-22,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,4219,allowed
2026-06-10 07:13:19,WKS-HQ-28,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,682,allowed
2026-06-10 07:17:34,WKS-PAY-02,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,2668,allowed
2026-06-10 07:38:49,WKS-HQ-17,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,21298,allowed
2026-06-10 07:45:54,WKS-HQ-20,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,4115,allowed
2026-06-10 07:52:35,WKS-HQ-07,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,20019,allowed
2026-06-10 07:52:47,WKS-HQ-24,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5663,allowed
2026-06-10 08:05:46,WKS-HQ-17,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,44629,allowed
2026-06-10 08:12:13,WKS-IT-01,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,9915,allowed
2026-06-10 08:13:45,WKS-HQ-24,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5115,allowed
2026-06-10 08:15:58,WKS-HQ-04,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,29485,allowed
2026-06-10 08:17:10,WKS-HQ-24,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,11260,allowed
2026-06-10 08:30:04,WKS-PAY-12,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5973,allowed
2026-06-10 08:42:30,WKS-PAY-30,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,81251,allowed
2026-06-10 08:52:52,WKS-SEC-10,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,3719,allowed
2026-06-10 09:04:59,WKS-HQ-07,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,169030,allowed
2026-06-10 09:16:41,WKS-SEC-10,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3291,blocked
2026-06-10 09:23:37,WKS-HQ-26,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,49750,allowed
2026-06-10 09:31:29,WKS-HQ-14,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,54159,allowed
2026-06-10 09:35:01,WKS-HQ-14,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,3279,allowed
2026-06-10 09:51:27,WKS-PAY-12,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,27164,allowed
2026-06-10 10:02:48,WKS-HQ-23,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,8115,allowed
2026-06-10 10:07:00,WKS-HQ-14,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,3215,allowed
2026-06-10 10:13:57,WKS-HQ-26,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2288,allowed
2026-06-10 10:16:42,WKS-HQ-26,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,1135,allowed
2026-06-10 10:20:51,WKS-HQ-06,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,11337,allowed
2026-06-10 10:21:33,WKS-PAY-11,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,51230,allowed
2026-06-10 10:21:53,WKS-HQ-18,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,22466,allowed
2026-06-10 10:24:43,WKS-HQ-26,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,15587,allowed
2026-06-10 10:25:27,WKS-HQ-26,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5489,allowed
2026-06-10 10:28:18,WKS-SEC-10,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,400,allowed
2026-06-10 10:28:20,WKS-HQ-28,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,10184,allowed
2026-06-10 10:29:39,WKS-SEC-10,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3061,allowed
2026-06-10 10:35:36,WKS-SEC-10,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,7279,allowed
2026-06-10 11:02:54,WKS-IT-08,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,17077,allowed
2026-06-10 11:07:48,WKS-SEC-10,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,67010,allowed
2026-06-10 11:10:20,WKS-SEC-10,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,7088,allowed
2026-06-10 11:18:16,WKS-HQ-04,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,28131,allowed
2026-06-10 11:26:12,WKS-HQ-13,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,71544,allowed
2026-06-10 11:33:45,WKS-HQ-21,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,5360,blocked
2026-06-10 11:44:19,WKS-HQ-17,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,7201,allowed
2026-06-10 11:45:05,WKS-HQ-18,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,16239,allowed
2026-06-10 11:51:13,WKS-PAY-12,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,39230,allowed
2026-06-10 11:55:22,WKS-IT-08,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,475533,allowed
2026-06-10 11:56:14,WKS-HQ-05,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,2067,allowed
2026-06-10 12:02:50,WKS-SEC-10,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,18135,allowed
2026-06-10 12:08:54,WKS-PAY-30,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3086,allowed
2026-06-10 12:12:59,WKS-HQ-28,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,32666,allowed
2026-06-10 12:27:16,WKS-SEC-10,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,7235,allowed
2026-06-10 12:30:08,WKS-PAY-11,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,54215,allowed
2026-06-10 12:32:23,WKS-HQ-05,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,922,blocked
2026-06-10 12:33:07,WKS-HQ-13,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,26356,allowed
2026-06-10 12:34:00,WKS-HQ-22,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,2559,allowed
2026-06-10 12:36:18,WKS-SEC-10,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,37591,allowed
2026-06-10 12:42:46,WKS-SEC-03,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,8687,allowed
2026-06-10 12:53:25,WKS-HQ-16,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,22408,allowed
2026-06-10 13:00:58,WKS-HQ-28,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,15113,allowed
2026-06-10 13:26:23,WKS-HQ-28,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2196,allowed
2026-06-10 13:44:29,WKS-SEC-10,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,33667,allowed
2026-06-11 04:54:05,WKS-HQ-25,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,1531,allowed
2026-06-11 05:10:00,WKS-HQ-26,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,1458,allowed
2026-06-11 05:10:58,WKS-HQ-25,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,26382,allowed
2026-06-11 05:45:23,WKS-HQ-21,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,6456,allowed
2026-06-11 05:52:57,WKS-HQ-25,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,38666,allowed
